student_id,subject,score,lesson,iq_level,study_hours_per_week,attendance_rate,student_type
STU0405,History,87.38,History_General,117.0,14.8,80.5,science_oriented
STU0405,Buddhism,96.91,Buddhism_General,117.0,14.8,80.5,science_oriented
STU0405,Geography,88.98,Geography_General,117.0,14.8,80.5,science_oriented
STU0405,ICT,94.48,ICT_General,117.0,14.8,80.5,science_oriented
STU0405,Sinhala,70.37,Sinhala_General,117.0,14.8,73.74,science_oriented
STU0405,Mathematics,92.61,Mathematics_General,117.0,14.8,73.74,science_oriented
STU0405,Science,94.0,Science_General,117.0,14.8,73.74,science_oriented
STU0405,English,78.69,English_General,117.0,14.8,73.74,science_oriented
STU0405,History,91.3,History_General,117.0,14.8,73.74,science_oriented
STU0405,Buddhism,97.52,Buddhism_General,117.0,14.8,73.74,science_oriented
STU0405,Geography,91.37,Geography_General,117.0,14.8,73.74,science_oriented
STU0405,ICT,96.19,ICT_General,117.0,14.8,73.74,science_oriented
STU0405,Sinhala,74.67,Sinhala_General,117.0,14.8,72.02,science_oriented
STU0405,Mathematics,92.81,Mathematics_General,117.0,14.8,72.02,science_oriented
STU0405,Science,94.53,Science_General,117.0,14.8,72.02,science_oriented
STU0405,English,81.74,English_General,117.0,14.8,72.02,science_oriented
STU0405,History,93.37,History_General,117.0,14.8,72.02,science_oriented
STU0405,Buddhism,97.51,Buddhism_General,117.0,14.8,72.02,science_oriented
STU0405,Geography,92.84,Geography_General,117.0,14.8,72.02,science_oriented
STU0405,ICT,96.69,ICT_General,117.0,14.8,72.02,science_oriented
STU0406,Sinhala,97.01,Sinhala_General,128.0,11.3,81.5,balanced
STU0406,Mathematics,85.82,Mathematics_General,128.0,11.3,81.5,balanced
STU0406,Science,94.75,Science_General,128.0,11.3,81.5,balanced
STU0406,English,77.94,English_General,128.0,11.3,81.5,balanced
STU0406,History,93.25,History_General,128.0,11.3,81.5,balanced
STU0406,Buddhism,86.45,Buddhism_General,128.0,11.3,81.5,balanced
STU0406,Geography,86.15,Geography_General,128.0,11.3,81.5,balanced
STU0406,ICT,86.88,ICT_General,128.0,11.3,81.5,balanced
STU0406,Sinhala,96.78,Sinhala_General,128.0,11.3,79.8,balanced
STU0406,Mathematics,87.75,Mathematics_General,128.0,11.3,79.8,balanced
STU0406,Science,95.32,Science_General,128.0,11.3,79.8,balanced
STU0406,English,80.01,English_General,128.0,11.3,79.8,balanced
STU0406,History,94.43,History_General,128.0,11.3,79.8,balanced
STU0406,Buddhism,86.67,Buddhism_General,128.0,11.3,79.8,balanced
STU0406,Geography,88.66,Geography_General,128.0,11.3,79.8,balanced
STU0406,ICT,88.32,ICT_General,128.0,11.3,79.8,balanced
STU0406,Sinhala,97.58,Sinhala_General,128.0,11.3,75.65,balanced
STU0406,Mathematics,88.43,Mathematics_General,128.0,11.3,75.65,balanced
STU0406,Science,96.45,Science_General,128.0,11.3,75.65,balanced
STU0406,English,83.74,English_General,128.0,11.3,75.65,balanced
STU0406,History,95.16,History_General,128.0,11.3,75.65,balanced
STU0406,Buddhism,91.88,Buddhism_General,128.0,11.3,75.65,balanced
STU0406,Geography,88.22,Geography_General,128.0,11.3,75.65,balanced
STU0406,ICT,89.72,ICT_General,128.0,11.3,75.65,balanced
STU0407,Sinhala,36.45,Sinhala_General,117.0,6.5,47.5,language_oriented
STU0407,Mathematics,21.72,Mathematics_General,117.0,6.5,47.5,language_oriented
STU0407,Science,27.41,Science_General,117.0,6.5,47.5,language_oriented
STU0407,English,58.9,English_General,117.0,6.5,47.5,language_oriented
STU0407,History,43.5,History_General,117.0,6.5,47.5,language_oriented
STU0407,Buddhism,31.78,Buddhism_General,117.0,6.5,47.5,language_oriented
STU0407,Geography,22.43,Geography_General,117.0,6.5,47.5,language_oriented
STU0407,ICT,29.79,ICT_General,117.0,6.5,47.5,language_oriented
STU0407,Sinhala,43.48,Sinhala_General,117.0,6.5,47.98,language_oriented
STU0407,Mathematics,25.17,Mathematics_General,117.0,6.5,47.98,language_oriented
STU0407,Science,30.24,Science_General,117.0,6.5,47.98,language_oriented
STU0407,English,62.15,English_General,117.0,6.5,47.98,language_oriented
STU0407,History,49.05,History_General,117.0,6.5,47.98,language_oriented
STU0407,Buddhism,35.1,Buddhism_General,117.0,6.5,47.98,language_oriented
STU0407,Geography,27.75,Geography_General,117.0,6.5,47.98,language_oriented
STU0407,ICT,35.11,ICT_General,117.0,6.5,47.98,language_oriented
STU0407,Sinhala,44.21,Sinhala_General,117.0,6.5,49.22,language_oriented
STU0407,Mathematics,29.3,Mathematics_General,117.0,6.5,49.22,language_oriented
STU0407,Science,35.9,Science_General,117.0,6.5,49.22,language_oriented
STU0407,English,64.31,English_General,117.0,6.5,49.22,language_oriented
STU0407,History,51.43,History_General,117.0,6.5,49.22,language_oriented
STU0407,Buddhism,43.13,Buddhism_General,117.0,6.5,49.22,language_oriented
STU0407,Geography,30.21,Geography_General,117.0,6.5,49.22,language_oriented
STU0407,ICT,38.87,ICT_General,117.0,6.5,49.22,language_oriented
STU0408,Sinhala,95.92,Sinhala_General,135.0,14.4,86.0,science_oriented
STU0408,Mathematics,97.65,Mathematics_General,135.0,14.4,86.0,science_oriented
STU0408,Science,97.92,Science_General,135.0,14.4,86.0,science_oriented
STU0408,English,97.07,English_General,135.0,14.4,86.0,science_oriented
STU0408,History,95.56,History_General,135.0,14.4,86.0,science_oriented
STU0408,Buddhism,94.76,Buddhism_General,135.0,14.4,86.0,science_oriented
STU0408,Geography,97.55,Geography_General,135.0,14.4,86.0,science_oriented
STU0408,ICT,97.63,ICT_General,135.0,14.4,86.0,science_oriented
STU0408,Sinhala,96.66,Sinhala_General,135.0,14.4,83.84,science_oriented
STU0408,Mathematics,97.88,Mathematics_General,135.0,14.4,83.84,science_oriented
STU0408,Science,98.15,Science_General,135.0,14.4,83.84,science_oriented
STU0408,English,97.63,English_General,135.0,14.4,83.84,science_oriented
STU0408,History,96.28,History_General,135.0,14.4,83.84,science_oriented
STU0408,Buddhism,96.46,Buddhism_General,135.0,14.4,83.84,science_oriented
STU0408,Geography,98.14,Geography_General,135.0,14.4,83.84,science_oriented
STU0408,ICT,97.92,ICT_General,135.0,14.4,83.84,science_oriented
STU0408,Sinhala,96.63,Sinhala_General,135.0,14.4,91.71,science_oriented
STU0408,Mathematics,97.88,Mathematics_General,135.0,14.4,91.71,science_oriented
STU0408,Science,97.95,Science_General,135.0,14.4,91.71,science_oriented
STU0408,English,97.49,English_General,135.0,14.4,91.71,science_oriented
STU0408,History,97.02,History_General,135.0,14.4,91.71,science_oriented
STU0408,Buddhism,96.84,Buddhism_General,135.0,14.4,91.71,science_oriented
STU0408,Geography,98.14,Geography_General,135.0,14.4,91.71,science_oriented
STU0408,ICT,97.48,ICT_General,135.0,14.4,91.71,science_oriented
STU0409,Sinhala,96.53,Sinhala_General,108.0,20.4,78.0,balanced
STU0409,Mathematics,93.4,Mathematics_General,108.0,20.4,78.0,balanced
STU0409,Science,95.84,Science_General,108.0,20.4,78.0,balanced
STU0409,English,96.52,English_General,108.0,20.4,78.0,balanced
STU0409,History,97.25,History_General,108.0,20.4,78.0,balanced
STU0409,Buddhism,96.68,Buddhism_General,108.0,20.4,78.0,balanced
STU0409,Geography,97.28,Geography_General,108.0,20.4,78.0,balanced
STU0409,ICT,97.45,ICT_General,108.0,20.4,78.0,balanced
STU0409,Sinhala,97.3,Sinhala_General,108.0,20.4,77.78,balanced
STU0409,Mathematics,94.49,Mathematics_General,108.0,20.4,77.78,balanced
STU0409,Science,95.52,Science_General,108.0,20.4,77.78,balanced
STU0409,English,97.06,English_General,108.0,20.4,77.78,balanced
STU0409,History,97.36,History_General,108.0,20.4,77.78,balanced
STU0409,Buddhism,96.52,Buddhism_General,108.0,20.4,77.78,balanced
STU0409,Geography,97.74,Geography_General,108.0,20.4,77.78,balanced
STU0409,ICT,97.21,ICT_General,108.0,20.4,77.78,balanced
STU0409,Sinhala,97.22,Sinhala_General,108.0,20.4,75.65,balanced
STU0409,Mathematics,96.62,Mathematics_General,108.0,20.4,75.65,balanced
STU0409,Science,96.0,Science_General,108.0,20.4,75.65,balanced
STU0409,English,97.53,English_General,108.0,20.4,75.65,balanced
STU0409,History,97.9,History_General,108.0,20.4,75.65,balanced
STU0409,Buddhism,96.71,Buddhism_General,108.0,20.4,75.65,balanced
STU0409,Geography,97.25,Geography_General,108.0,20.4,75.65,balanced
STU0409,ICT,97.79,ICT_General,108.0,20.4,75.65,balanced
STU0410,Sinhala,84.36,Sinhala_General,101.0,8.0,56.5,language_oriented
STU0410,Mathematics,55.89,Mathematics_General,101.0,8.0,56.5,language_oriented
STU0410,Science,73.63,Science_General,101.0,8.0,56.5,language_oriented
STU0410,English,84.47,English_General,101.0,8.0,56.5,language_oriented
STU0410,History,82.27,History_General,101.0,8.0,56.5,language_oriented
STU0410,Buddhism,93.07,Buddhism_General,101.0,8.0,56.5,language_oriented
STU0410,Geography,70.6,Geography_General,101.0,8.0,56.5,language_oriented
STU0410,ICT,70.54,ICT_General,101.0,8.0,56.5,language_oriented
STU0410,Sinhala,85.13,Sinhala_General,101.0,8.0,57.58,language_oriented
STU0410,Mathematics,57.34,Mathematics_General,101.0,8.0,57.58,language_oriented
STU0410,Science,74.3,Science_General,101.0,8.0,57.58,language_oriented
STU0410,English,85.45,English_General,101.0,8.0,57.58,language_oriented
STU0410,History,84.37,History_General,101.0,8.0,57.58,language_oriented
STU0410,Buddhism,94.58,Buddhism_General,101.0,8.0,57.58,language_oriented
STU0410,Geography,72.67,Geography_General,101.0,8.0,57.58,language_oriented
STU0410,ICT,71.57,ICT_General,101.0,8.0,57.58,language_oriented
STU0410,Sinhala,87.56,Sinhala_General,101.0,8.0,62.69,language_oriented
STU0410,Mathematics,57.32,Mathematics_General,101.0,8.0,62.69,language_oriented
STU0410,Science,77.72,Science_General,101.0,8.0,62.69,language_oriented
STU0410,English,88.37,English_General,101.0,8.0,62.69,language_oriented
STU0410,History,86.85,History_General,101.0,8.0,62.69,language_oriented
STU0410,Buddhism,94.87,Buddhism_General,101.0,8.0,62.69,language_oriented
STU0410,Geography,76.85,Geography_General,101.0,8.0,62.69,language_oriented
STU0410,ICT,72.41,ICT_General,101.0,8.0,62.69,language_oriented
STU0411,Sinhala,97.58,Sinhala_General,106.0,20.4,80.5,language_oriented
STU0411,Mathematics,73.64,Mathematics_General,106.0,20.4,80.5,language_oriented
STU0411,Science,84.39,Science_General,106.0,20.4,80.5,language_oriented
STU0411,English,96.73,English_General,106.0,20.4,80.5,language_oriented
STU0411,History,97.32,History_General,106.0,20.4,80.5,language_oriented
STU0411,Buddhism,96.61,Buddhism_General,106.0,20.4,80.5,language_oriented
STU0411,Geography,88.83,Geography_General,106.0,20.4,80.5,language_oriented
STU0411,ICT,89.25,ICT_General,106.0,20.4,80.5,language_oriented
STU0411,Sinhala,97.67,Sinhala_General,106.0,20.4,78.79,language_oriented
STU0411,Mathematics,76.16,Mathematics_General,106.0,20.4,78.79,language_oriented
STU0411,Science,87.12,Science_General,106.0,20.4,78.79,language_oriented
STU0411,English,97.39,English_General,106.0,20.4,78.79,language_oriented
STU0411,History,97.78,History_General,106.0,20.4,78.79,language_oriented
STU0411,Buddhism,97.47,Buddhism_General,106.0,20.4,78.79,language_oriented
STU0411,Geography,92.3,Geography_General,106.0,20.4,78.79,language_oriented
STU0411,ICT,92.13,ICT_General,106.0,20.4,78.79,language_oriented
STU0411,Sinhala,98.17,Sinhala_General,106.0,20.4,72.54,language_oriented
STU0411,Mathematics,78.33,Mathematics_General,106.0,20.4,72.54,language_oriented
STU0411,Science,89.77,Science_General,106.0,20.4,72.54,language_oriented
STU0411,English,97.21,English_General,106.0,20.4,72.54,language_oriented
STU0411,History,97.03,History_General,106.0,20.4,72.54,language_oriented
STU0411,Buddhism,97.0,Buddhism_General,106.0,20.4,72.54,language_oriented
STU0411,Geography,93.46,Geography_General,106.0,20.4,72.54,language_oriented
STU0411,ICT,92.29,ICT_General,106.0,20.4,72.54,language_oriented
STU0412,Sinhala,77.05,Sinhala_General,88.0,14.5,68.5,practical
STU0412,Mathematics,69.52,Mathematics_General,88.0,14.5,68.5,practical
STU0412,Science,91.57,Science_General,88.0,14.5,68.5,practical
STU0412,English,50.56,English_General,88.0,14.5,68.5,practical
STU0412,History,60.7,History_General,88.0,14.5,68.5,practical
STU0412,Buddhism,70.66,Buddhism_General,88.0,14.5,68.5,practical
STU0412,Geography,92.18,Geography_General,88.0,14.5,68.5,practical
STU0412,ICT,73.54,ICT_General,88.0,14.5,68.5,practical
STU0412,Sinhala,80.79,Sinhala_General,88.0,14.5,73.74,practical
STU0412,Mathematics,71.01,Mathematics_General,88.0,14.5,73.74,practical
STU0412,Science,93.67,Science_General,88.0,14.5,73.74,practical
STU0412,English,52.2,English_General,88.0,14.5,73.74,practical
STU0412,History,64.5,History_General,88.0,14.5,73.74,practical
STU0412,Buddhism,75.79,Buddhism_General,88.0,14.5,73.74,practical
STU0412,Geography,94.28,Geography_General,88.0,14.5,73.74,practical
STU0412,ICT,77.52,ICT_General,88.0,14.5,73.74,practical
STU0412,Sinhala,84.22,Sinhala_General,88.0,14.5,72.02,practical
STU0412,Mathematics,76.05,Mathematics_General,88.0,14.5,72.02,practical
STU0412,Science,94.46,Science_General,88.0,14.5,72.02,practical
STU0412,English,55.07,English_General,88.0,14.5,72.02,practical
STU0412,History,68.72,History_General,88.0,14.5,72.02,practical
STU0412,Buddhism,76.71,Buddhism_General,88.0,14.5,72.02,practical
STU0412,Geography,94.8,Geography_General,88.0,14.5,72.02,practical
STU0412,ICT,80.08,ICT_General,88.0,14.5,72.02,practical
STU0413,Sinhala,97.88,Sinhala_General,126.0,20.4,87.5,science_oriented
STU0413,Mathematics,95.78,Mathematics_General,126.0,20.4,87.5,science_oriented
STU0413,Science,98.11,Science_General,126.0,20.4,87.5,science_oriented
STU0413,English,97.14,English_General,126.0,20.4,87.5,science_oriented
STU0413,History,97.98,History_General,126.0,20.4,87.5,science_oriented
STU0413,Buddhism,97.69,Buddhism_General,126.0,20.4,87.5,science_oriented
STU0413,Geography,97.59,Geography_General,126.0,20.4,87.5,science_oriented
STU0413,ICT,97.37,ICT_General,126.0,20.4,87.5,science_oriented
STU0413,Sinhala,97.6,Sinhala_General,126.0,20.4,89.9,science_oriented
STU0413,Mathematics,95.44,Mathematics_General,126.0,20.4,89.9,science_oriented
STU0413,Science,97.96,Science_General,126.0,20.4,89.9,science_oriented
STU0413,English,97.32,English_General,126.0,20.4,89.9,science_oriented
STU0413,History,97.68,History_General,126.0,20.4,89.9,science_oriented
STU0413,Buddhism,97.82,Buddhism_General,126.0,20.4,89.9,science_oriented
STU0413,Geography,97.87,Geography_General,126.0,20.4,89.9,science_oriented
STU0413,ICT,97.93,ICT_General,126.0,20.4,89.9,science_oriented
STU0413,Sinhala,97.97,Sinhala_General,126.0,20.4,83.42,science_oriented
STU0413,Mathematics,96.8,Mathematics_General,126.0,20.4,83.42,science_oriented
STU0413,Science,97.88,Science_General,126.0,20.4,83.42,science_oriented
STU0413,English,97.29,English_General,126.0,20.4,83.42,science_oriented
STU0413,History,97.72,History_General,126.0,20.4,83.42,science_oriented
STU0413,Buddhism,97.83,Buddhism_General,126.0,20.4,83.42,science_oriented
STU0413,Geography,97.76,Geography_General,126.0,20.4,83.42,science_oriented
STU0413,ICT,97.88,ICT_General,126.0,20.4,83.42,science_oriented
STU0414,Sinhala,94.99,Sinhala_General,121.0,20.3,89.5,science_oriented
STU0414,Mathematics,97.17,Mathematics_General,121.0,20.3,89.5,science_oriented
STU0414,Science,97.87,Science_General,121.0,20.3,89.5,science_oriented
STU0414,English,93.53,English_General,121.0,20.3,89.5,science_oriented
STU0414,History,97.8,History_General,121.0,20.3,89.5,science_oriented
STU0414,Buddhism,97.66,Buddhism_General,121.0,20.3,89.5,science_oriented
STU0414,Geography,97.95,Geography_General,121.0,20.3,89.5,science_oriented
STU0414,ICT,97.76,ICT_General,121.0,20.3,89.5,science_oriented
STU0414,Sinhala,96.08,Sinhala_General,121.0,20.3,82.32,science_oriented
STU0414,Mathematics,97.72,Mathematics_General,121.0,20.3,82.32,science_oriented
STU0414,Science,97.75,Science_General,121.0,20.3,82.32,science_oriented
STU0414,English,91.76,English_General,121.0,20.3,82.32,science_oriented
STU0414,History,97.54,History_General,121.0,20.3,82.32,science_oriented
STU0414,Buddhism,97.93,Buddhism_General,121.0,20.3,82.32,science_oriented
STU0414,Geography,98.08,Geography_General,121.0,20.3,82.32,science_oriented
STU0414,ICT,97.82,ICT_General,121.0,20.3,82.32,science_oriented
STU0414,Sinhala,96.87,Sinhala_General,121.0,20.3,84.46,science_oriented
STU0414,Mathematics,97.58,Mathematics_General,121.0,20.3,84.46,science_oriented
STU0414,Science,97.99,Science_General,121.0,20.3,84.46,science_oriented
STU0414,English,95.49,English_General,121.0,20.3,84.46,science_oriented
STU0414,History,97.55,History_General,121.0,20.3,84.46,science_oriented
STU0414,Buddhism,98.05,Buddhism_General,121.0,20.3,84.46,science_oriented
STU0414,Geography,97.52,Geography_General,121.0,20.3,84.46,science_oriented
STU0414,ICT,97.68,ICT_General,121.0,20.3,84.46,science_oriented
STU0415,Sinhala,71.42,Sinhala_General,102.0,16.1,67.0,science_oriented
STU0415,Mathematics,89.44,Mathematics_General,102.0,16.1,67.0,science_oriented
STU0415,Science,94.62,Science_General,102.0,16.1,67.0,science_oriented
STU0415,English,70.75,English_General,102.0,16.1,67.0,science_oriented
STU0415,History,86.94,History_General,102.0,16.1,67.0,science_oriented
STU0415,Buddhism,94.21,Buddhism_General,102.0,16.1,67.0,science_oriented
STU0415,Geography,88.82,Geography_General,102.0,16.1,67.0,science_oriented
STU0415,ICT,92.52,ICT_General,102.0,16.1,67.0,science_oriented
STU0415,Sinhala,76.93,Sinhala_General,102.0,16.1,72.73,science_oriented
STU0415,Mathematics,90.51,Mathematics_General,102.0,16.1,72.73,science_oriented
STU0415,Science,94.93,Science_General,102.0,16.1,72.73,science_oriented
STU0415,English,71.72,English_General,102.0,16.1,72.73,science_oriented
STU0415,History,90.26,History_General,102.0,16.1,72.73,science_oriented
STU0415,Buddhism,94.39,Buddhism_General,102.0,16.1,72.73,science_oriented
STU0415,Geography,91.75,Geography_General,102.0,16.1,72.73,science_oriented
STU0415,ICT,93.18,ICT_General,102.0,16.1,72.73,science_oriented
STU0415,Sinhala,77.2,Sinhala_General,102.0,16.1,73.06,science_oriented
STU0415,Mathematics,92.64,Mathematics_General,102.0,16.1,73.06,science_oriented
STU0415,Science,95.32,Science_General,102.0,16.1,73.06,science_oriented
STU0415,English,73.93,English_General,102.0,16.1,73.06,science_oriented
STU0415,History,91.72,History_General,102.0,16.1,73.06,science_oriented
STU0415,Buddhism,96.08,Buddhism_General,102.0,16.1,73.06,science_oriented
STU0415,Geography,93.73,Geography_General,102.0,16.1,73.06,science_oriented
STU0415,ICT,94.76,ICT_General,102.0,16.1,73.06,science_oriented
STU0416,Sinhala,45.82,Sinhala_General,101.0,7.7,79.0,science_oriented
STU0416,Mathematics,71.6,Mathematics_General,101.0,7.7,79.0,science_oriented
STU0416,Science,77.49,Science_General,101.0,7.7,79.0,science_oriented
STU0416,English,48.95,English_General,101.0,7.7,79.0,science_oriented
STU0416,History,63.98,History_General,101.0,7.7,79.0,science_oriented
STU0416,Buddhism,76.37,Buddhism_General,101.0,7.7,79.0,science_oriented
STU0416,Geography,76.84,Geography_General,101.0,7.7,79.0,science_oriented
STU0416,ICT,64.29,ICT_General,101.0,7.7,79.0,science_oriented
STU0416,Sinhala,46.84,Sinhala_General,101.0,7.7,73.74,science_oriented
STU0416,Mathematics,72.31,Mathematics_General,101.0,7.7,73.74,science_oriented
STU0416,Science,75.97,Science_General,101.0,7.7,73.74,science_oriented
STU0416,English,50.19,English_General,101.0,7.7,73.74,science_oriented
STU0416,History,65.11,History_General,101.0,7.7,73.74,science_oriented
STU0416,Buddhism,79.91,Buddhism_General,101.0,7.7,73.74,science_oriented
STU0416,Geography,78.67,Geography_General,101.0,7.7,73.74,science_oriented
STU0416,ICT,67.08,ICT_General,101.0,7.7,73.74,science_oriented
STU0416,Sinhala,48.56,Sinhala_General,101.0,7.7,75.65,science_oriented
STU0416,Mathematics,73.09,Mathematics_General,101.0,7.7,75.65,science_oriented
STU0416,Science,77.36,Science_General,101.0,7.7,75.65,science_oriented
STU0416,English,53.98,English_General,101.0,7.7,75.65,science_oriented
STU0416,History,67.6,History_General,101.0,7.7,75.65,science_oriented
STU0416,Buddhism,82.21,Buddhism_General,101.0,7.7,75.65,science_oriented
STU0416,Geography,78.3,Geography_General,101.0,7.7,75.65,science_oriented
STU0416,ICT,66.8,ICT_General,101.0,7.7,75.65,science_oriented
STU0417,Sinhala,53.67,Sinhala_General,128.0,8.8,57.5,balanced
STU0417,Mathematics,71.09,Mathematics_General,128.0,8.8,57.5,balanced
STU0417,Science,69.89,Science_General,128.0,8.8,57.5,balanced
STU0417,English,68.36,English_General,128.0,8.8,57.5,balanced
STU0417,History,77.43,History_General,128.0,8.8,57.5,balanced
STU0417,Buddhism,86.9,Buddhism_General,128.0,8.8,57.5,balanced
STU0417,Geography,77.74,Geography_General,128.0,8.8,57.5,balanced
STU0417,ICT,68.33,ICT_General,128.0,8.8,57.5,balanced
STU0417,Sinhala,57.87,Sinhala_General,128.0,8.8,57.58,balanced
STU0417,Mathematics,75.8,Mathematics_General,128.0,8.8,57.58,balanced
STU0417,Science,71.97,Science_General,128.0,8.8,57.58,balanced
STU0417,English,71.25,English_General,128.0,8.8,57.58,balanced
STU0417,History,81.66,History_General,128.0,8.8,57.58,balanced
STU0417,Buddhism,90.67,Buddhism_General,128.0,8.8,57.58,balanced
STU0417,Geography,83.18,Geography_General,128.0,8.8,57.58,balanced
STU0417,ICT,69.92,ICT_General,128.0,8.8,57.58,balanced
STU0417,Sinhala,62.12,Sinhala_General,128.0,8.8,36.79,balanced
STU0417,Mathematics,77.05,Mathematics_General,128.0,8.8,36.79,balanced
STU0417,Science,75.7,Science_General,128.0,8.8,36.79,balanced
STU0417,English,75.52,English_General,128.0,8.8,36.79,balanced
STU0417,History,86.56,History_General,128.0,8.8,36.79,balanced
STU0417,Buddhism,91.62,Buddhism_General,128.0,8.8,36.79,balanced
STU0417,Geography,86.53,Geography_General,128.0,8.8,36.79,balanced
STU0417,ICT,76.09,ICT_General,128.0,8.8,36.79,balanced
STU0418,Sinhala,33.03,Sinhala_General,87.0,8.4,66.5,balanced
STU0418,Mathematics,59.59,Mathematics_General,87.0,8.4,66.5,balanced
STU0418,Science,42.06,Science_General,87.0,8.4,66.5,balanced
STU0418,English,49.99,English_General,87.0,8.4,66.5,balanced
STU0418,History,38.04,History_General,87.0,8.4,66.5,balanced
STU0418,Buddhism,33.85,Buddhism_General,87.0,8.4,66.5,balanced
STU0418,Geography,51.8,Geography_General,87.0,8.4,66.5,balanced
STU0418,ICT,54.42,ICT_General,87.0,8.4,66.5,balanced
STU0418,Sinhala,35.89,Sinhala_General,87.0,8.4,72.22,balanced
STU0418,Mathematics,65.05,Mathematics_General,87.0,8.4,72.22,balanced
STU0418,Science,46.73,Science_General,87.0,8.4,72.22,balanced
STU0418,English,55.3,English_General,87.0,8.4,72.22,balanced
STU0418,History,42.63,History_General,87.0,8.4,72.22,balanced
STU0418,Buddhism,38.74,Buddhism_General,87.0,8.4,72.22,balanced
STU0418,Geography,53.99,Geography_General,87.0,8.4,72.22,balanced
STU0418,ICT,57.01,ICT_General,87.0,8.4,72.22,balanced
STU0418,Sinhala,39.51,Sinhala_General,87.0,8.4,68.91,balanced
STU0418,Mathematics,66.02,Mathematics_General,87.0,8.4,68.91,balanced
STU0418,Science,47.92,Science_General,87.0,8.4,68.91,balanced
STU0418,English,57.28,English_General,87.0,8.4,68.91,balanced
STU0418,History,47.01,History_General,87.0,8.4,68.91,balanced
STU0418,Buddhism,43.08,Buddhism_General,87.0,8.4,68.91,balanced
STU0418,Geography,59.23,Geography_General,87.0,8.4,68.91,balanced
STU0418,ICT,60.62,ICT_General,87.0,8.4,68.91,balanced
STU0419,Sinhala,60.04,Sinhala_General,101.0,9.2,62.5,balanced
STU0419,Mathematics,45.14,Mathematics_General,101.0,9.2,62.5,balanced
STU0419,Science,62.73,Science_General,101.0,9.2,62.5,balanced
STU0419,English,55.21,English_General,101.0,9.2,62.5,balanced
STU0419,History,49.01,History_General,101.0,9.2,62.5,balanced
STU0419,Buddhism,77.4,Buddhism_General,101.0,9.2,62.5,balanced
STU0419,Geography,72.68,Geography_General,101.0,9.2,62.5,balanced
STU0419,ICT,68.14,ICT_General,101.0,9.2,62.5,balanced
STU0419,Sinhala,64.22,Sinhala_General,101.0,9.2,63.64,balanced
STU0419,Mathematics,48.69,Mathematics_General,101.0,9.2,63.64,balanced
STU0419,Science,66.77,Science_General,101.0,9.2,63.64,balanced
STU0419,English,57.51,English_General,101.0,9.2,63.64,balanced
STU0419,History,50.22,History_General,101.0,9.2,63.64,balanced
STU0419,Buddhism,78.18,Buddhism_General,101.0,9.2,63.64,balanced
STU0419,Geography,74.98,Geography_General,101.0,9.2,63.64,balanced
STU0419,ICT,70.38,ICT_General,101.0,9.2,63.64,balanced
STU0419,Sinhala,64.54,Sinhala_General,101.0,9.2,57.51,balanced
STU0419,Mathematics,49.24,Mathematics_General,101.0,9.2,57.51,balanced
STU0419,Science,70.32,Science_General,101.0,9.2,57.51,balanced
STU0419,English,57.61,English_General,101.0,9.2,57.51,balanced
STU0419,History,50.0,History_General,101.0,9.2,57.51,balanced
STU0419,Buddhism,79.54,Buddhism_General,101.0,9.2,57.51,balanced
STU0419,Geography,77.75,Geography_General,101.0,9.2,57.51,balanced
STU0419,ICT,71.93,ICT_General,101.0,9.2,57.51,balanced
STU0420,Sinhala,91.8,Sinhala_General,103.0,15.4,85.5,balanced
STU0420,Mathematics,84.89,Mathematics_General,103.0,15.4,85.5,balanced
STU0420,Science,80.65,Science_General,103.0,15.4,85.5,balanced
STU0420,English,94.62,English_General,103.0,15.4,85.5,balanced
STU0420,History,89.85,History_General,103.0,15.4,85.5,balanced
STU0420,Buddhism,86.9,Buddhism_General,103.0,15.4,85.5,balanced
STU0420,Geography,79.19,Geography_General,103.0,15.4,85.5,balanced
STU0420,ICT,87.28,ICT_General,103.0,15.4,85.5,balanced
STU0420,Sinhala,91.97,Sinhala_General,103.0,15.4,83.33,balanced
STU0420,Mathematics,87.75,Mathematics_General,103.0,15.4,83.33,balanced
STU0420,Science,83.56,Science_General,103.0,15.4,83.33,balanced
STU0420,English,95.25,English_General,103.0,15.4,83.33,balanced
STU0420,History,90.31,History_General,103.0,15.4,83.33,balanced
STU0420,Buddhism,90.14,Buddhism_General,103.0,15.4,83.33,balanced
STU0420,Geography,79.86,Geography_General,103.0,15.4,83.33,balanced
STU0420,ICT,91.03,ICT_General,103.0,15.4,83.33,balanced
STU0420,Sinhala,93.51,Sinhala_General,103.0,15.4,87.05,balanced
STU0420,Mathematics,87.42,Mathematics_General,103.0,15.4,87.05,balanced
STU0420,Science,86.07,Science_General,103.0,15.4,87.05,balanced
STU0420,English,96.11,English_General,103.0,15.4,87.05,balanced
STU0420,History,93.21,History_General,103.0,15.4,87.05,balanced
STU0420,Buddhism,91.77,Buddhism_General,103.0,15.4,87.05,balanced
STU0420,Geography,82.75,Geography_General,103.0,15.4,87.05,balanced
STU0420,ICT,91.45,ICT_General,103.0,15.4,87.05,balanced
STU0421,Sinhala,77.94,Sinhala_General,98.0,20.3,86.0,science_oriented
STU0421,Mathematics,96.56,Mathematics_General,98.0,20.3,86.0,science_oriented
STU0421,Science,87.07,Science_General,98.0,20.3,86.0,science_oriented
STU0421,English,74.71,English_General,98.0,20.3,86.0,science_oriented
